trial_type.catch_null0	trial_type.catch_physical_size1	trial_type.catch_physical_size4	trial_type.catch_quantity1	trial_type.catch_quantity4	trial_type.catch_symbolic1	trial_type.catch_symbolic4	trial_type.deviant_nonsymbolic1	trial_type.deviant_nonsymbolic4	trial_type.deviant_physical_size1	trial_type.deviant_physical_size4	trial_type.deviant_symbolic1	trial_type.deviant_symbolic4	trial_type.null_null0	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	intercept
2.128203822459149e-188	-8.86081463661665e-59	-0.0102972036547449	-9.41690715591853e-30	3.069790276176697e-140	3.2949042943390588e-96	2.189124306924509e-27	0.1963100569824046	2.239347671835434e-18	-3.4112158200587784e-06	-0.0001026681092144	8.076837983984691e-26	-7.118870197334466e-12	1.6629551550227086e-09	-0.03045345179153	0.004921093928985	2.421716545789304e-05	0.000927412726019	-0.3549769335004384	0.0800984199199064	0.0064157568736656	0.1260086233173746	0.2042794081378574	-0.0283169168658403	0.0008018477807869	0.0417300765891533	0.0029919996855816	-0.000540982656013	2.92662234106988e-07	8.952062118520394e-06	1.5900947960112433e-05	-4.891643736981699e-05	2.3928178449552283e-09	2.5284014603020367e-10	0.0006019773682581	-0.0001439114422236	2.0710503202876563e-08	3.6237675189494813e-07	0.0316421621	-0.0117911347	-0.0462645183	-0.0455821617	-0.0102625779	0.0328553908	0.051007022	0.0303991528	-0.0133085941	-0.0469033323	-0.0448569048	1
-5.016900872769358e-187	1.5530011705518686e-58	-0.0078992144682961	2.029891956513869e-29	-1.298583686401394e-139	-9.775110653146017e-96	-9.65957343097829e-28	0.159138084241507	-8.607460838806524e-19	7.418070652799712e-06	-1.7702243084047812e-05	6.383299750073775e-26	8.916674131857248e-12	-9.390068291653783e-10	-0.0303176057915948	0.0001358459999351	1.845413569839426e-08	0.0009191572209345	-0.3481739305164808	0.0068030029839575	4.62808495997358e-05	0.1212250858912952	0.2088257348695279	0.0045463267316705	2.0669086751101943e-05	0.0436081875437983	0.0028450582601415	-0.0001469414254401	2.1591782510368488e-08	8.09435650359938e-06	-0.0002032357402756	-0.0002191366882357	4.802088813091583e-08	4.130476612537114e-08	0.0005377905455569	-6.418682270119996e-05	4.119948208475278e-09	2.8921867089038815e-07	0.0314781229	-0.0121969348	-0.0465253036	-0.0452006543	-0.0092380849	0.0338037636	0.0509412954	0.0290417702	-0.0151128867	-0.0476863183	-0.0437170293	1
2.447296300468397e-186	-1.991084793260235e-58	-0.0058501699504071	-4.0765164764311156e-29	4.619534849085222e-139	2.807295914410848e-95	4.1154793616418365e-28	0.1148913316008845	3.2430935869207623e-19	-1.3908006688237256e-05	2.4158544091672074e-06	-8.797593193050935e-25	1.4738712144252489e-12	4.684055381977073e-10	-0.0304737722620842	-0.0001561664704894	2.438796650511669e-08	0.0009286507958813	-0.4185725449731308	-0.0703986144566499	0.004955964917416	0.1752029754052836	0.2304418261073522	0.0216160912378242	0.0004672554004019	0.0531034352196911	0.0030729828526141	0.0002279245924726	5.1949619853800826e-08	9.443223612460292e-06	7.691257401809537e-05	0.0002801483142936	7.848307800159915e-08	5.9155440420889986e-09	0.0005938829908148	5.609244525789999e-05	3.146362415010506e-09	3.526970067791319e-07	0.031313557	-0.0126019185	-0.0467790824	-0.0448070455	-0.0082097274	0.0347317742	0.0508338037	0.0276532889	-0.0168966979	-0.0483895213	-0.0424886544	1
-9.229153248416951e-186	-2.8643298682264167e-59	-0.0041974259324257	7.241828417480714e-29	-1.502705441581552e-138	-7.849414757568505e-95	-1.7045207345841211e-28	0.0747009357316047	-1.1969302475982171e-19	2.03247739424741e-05	-9.232660697940308e-07	4.111067434003394e-24	-6.844129478060371e-11	-2.1756938318542157e-10	-0.0409569661803459	-0.0104831939182617	0.0001098973547278	0.0016774730786979	-0.3999166580585296	0.0186558869146011	0.0003480421165703	0.1599333333927028	0.2035298611373477	-0.0269119649700045	0.0007242538585467	0.041424404374588	0.0028659631150455	-0.0002070197375686	4.285717174297204e-08	8.213744576801306e-06	0.0001259526362782	4.904006226010463e-05	2.404927706474938e-09	1.5864066585428542e-08	0.0006648208428322	7.093785201739997e-05	5.032178848842537e-09	4.419867530641167e-07	0.0311484671	-0.0130060587	-0.0470258164	-0.0444014408	-0.0071779357	0.0356388637	0.050684635	0.0262351958	-0.0186576102	-0.0490117647	-0.0411742668	1
3.102342679035421e-185	1.5037530328831444e-57	-0.0029260573112919	-9.661308417373731e-29	4.619035846211272e-138	2.1442993709307715e-94	6.89109189336276e-29	0.0427846617377484	4.320054527417344e-20	-2.091907867120369e-05	3.879401388188973e-07	-1.5251642474976857e-23	3.4382402836254327e-10	9.632108372340116e-11	-0.0378034047271143	0.0031535614532316	9.944949839308228e-06	0.001429097408962	-0.3504935432448803	0.0494231148136493	0.0024426442778831	0.1228457238563507	0.2209449064874178	0.0174150453500701	0.0003032838045449	0.0488166517027338	0.00249697579454	-0.0003689873205055	1.3615164269382865e-07	6.234888118518664e-06	8.924060087589503e-05	-3.671203540230497e-05	1.3477735433800935e-09	7.963884844690796e-09	0.000592388901269	-7.243194156319999e-05	5.246386158614818e-09	3.50924610346693e-07	0.0309828561	-0.0134093284	-0.0472654685	-0.0439839488	-0.0061431414	0.0365244857	0.0504939117	0.0247890094	-0.0203932371	-0.0495520075	-0.0397765274	1
-9.745688820353485e-185	-7.574972777102229e-57	-0.0019867173403113	6.093110061366877e-30	-1.363462612279169e-137	-5.734901247750263e-94	-2.7261557469964614e-29	0.0193011753620714	-1.5204259903006556e-20	0.0046254591338651	-1.5881059868038906e-07	5.0813158365295303e-23	-1.3106836282005078e-09	-4.114423276557896e-11	-0.0429868960946606	-0.0051834913675463	2.6868582757427056e-05	0.0018478732358531	-0.4047646437640821	-0.0542711005192018	0.0029453523515653	0.1638344168414643	0.230682347673067	0.0097374411856492	9.481776084397738e-05	0.0532143455279577	0.0030289823732142	0.0005320065786741	2.830309997526277e-07	9.174734217242326e-06	8.738732708812869e-05	-1.8532737877663408e-06	3.4346237324217996e-12	7.636544935607589e-09	0.0005853683189972	-7.020582271799946e-06	4.9288575435111694e-11	3.4265606888560773e-07	0.0308167265	-0.0138117006	-0.0474980026	-0.0435546812	-0.0051057773	0.0373881067	0.05026179	0.0233162783	-0.0221012264	-0.0500093458	-0.0382982656	1
2.9232135256569487e-184	2.8901195307801533e-56	-0.001316634304038	6.263924883591294e-28	3.8999006237361313e-137	1.5031582728138713e-93	1.0567516832139986e-29	0.0028857960780352	5.1931055933161985e-21	0.0421910321159594	6.295890554779921e-08	-1.5870358246331422e-22	4.431317225708846e-09	1.7077755510743264e-11	-0.0426198303660498	0.0003670657286108	1.3473724912057996e-07	0.0018164499404308	-0.3969435134707026	0.0078211302933794	6.117007906601845e-05	0.1575641528864658	0.2108206136705916	-0.0198617340024754	0.000394488477585	0.0444453311484448	0.0032949926108669	0.0002660102376527	7.076144653604604e-08	1.085697630566747e-05	4.8920909643479504e-05	-3.846641744464918e-05	1.4796652710260104e-09	2.393255400345486e-09	0.0005584211056883	-2.6947213308899987e-05	7.261523051153564e-10	3.118341312781436e-07	0.0306500814	-0.0142131484	-0.0477233837	-0.043113753	-0.0040662774	0.0382292065	0.0499884603	0.0218185795	-0.0237792635	-0.0503830145	-0.0367424741	1
-8.468390211301663e-184	-9.775543364681836e-56	-0.0008532979528416	-3.2781686667684114e-27	-1.0866916666204131e-136	-3.861878736147662e-93	-4.015622034992361e-30	-0.0079907002700958	-1.7077765530117556e-21	0.1168536073486995	-2.4438511911571952e-08	4.740349353452096e-22	-1.3972278657787662e-08	-6.917423330989216e-12	-0.0415851963893629	0.0010346339766868	1.0704674657149447e-06	0.0017293285587418	-0.3425536482690461	0.0543898652016565	0.0029582574366543	0.1173430019424333	0.2078549157691327	-0.0029656979014588	8.795364042717705e-06	0.0432036660093932	0.0029880089396605	-0.0003069836712064	9.42389743873592e-08	8.928197423491065e-06	-2.4968145555748222e-05	-7.388905519922773e-05	5.459592478234522e-09	6.234082924930297e-10	0.0003560378765966	-0.0002023832290917	4.0958971417583534e-08	1.267629695714158e-07	0.0304829233	-0.0146136448	-0.0479415777	-0.0426612821	-0.0030250765	0.0390472785	0.0496741467	0.0202975168	-0.0254250742	-0.0506723884	-0.0351123023	1
2.385189885066849e-183	3.083160136510577e-55	-0.0005415403982811	1.2673483941105584e-26	2.959469168631096e-136	9.719158200521268e-93	1.49532903866193e-30	-0.0145814808777983	5.332305843834945e-22	0.1835734774641224	9.299348971229588e-09	-1.3687228043922354e-21	4.2022054163363256e-08	2.7413856436848454e-12	-0.0390299486789302	0.0025552477104327	6.529290861671568e-06	0.0015233368938799	-0.3973096194658154	-0.0547559711967692	0.0029982163817014	0.157854933720071	0.2325738145682194	0.0247188987990867	0.0006110239578394	0.0540905792228125	0.0030094771880601	2.146824839960012e-05	4.6088568934693287e-10	9.056952945454129e-06	9.53633024891598e-05	0.0001203314480449	1.4479657388584398e-08	9.094159461638993e-09	0.0005738573308893	0.0002178194542926	4.7445314668369624e-08	3.293122362153916e-07	0.0303152552	-0.0150131631	-0.048152552	-0.0421973898	-0.0019826102	0.0398418299	0.0493191068	0.0187547191	-0.027036428	-0.0508769833	-0.0334110503	1
-6.558093668210156e-183	-9.274542917317117e-55	-0.0003375879712141	-4.316352429362697e-26	-7.89219587477951e-136	-2.392280225425687e-92	-5.449967126570642e-31	-0.0178703563747096	-1.5381164195783157e-22	0.2087842531637324	-3.4632780110974103e-09	3.8444645122988956e-21	-1.2199063773019796e-07	-1.064451378823541e-12	-0.0415587572779401	-0.0025288085990099	6.3948729304264364e-06	0.0017271303064867	-0.4196405072462426	-0.0223308877804271	0.000498668549062	0.1760981553218837	0.2149878909498142	-0.0175859236184052	0.0003092647095123	0.0462197932550492	0.0033383950208364	0.0003289178327762	1.0818694071825801e-07	1.1144881315145268e-05	0.0003650623712405	0.0002696990687513	7.273758768534015e-08	1.3327053489573666e-07	0.0006358924957394	6.203516485010004e-05	3.8483616779790875e-09	4.043592661376829e-07	0.0301470798	-0.0154116766	-0.0483562747	-0.0417222003	-0.0009393145	0.040612382	0.0489236318	0.0171918383	-0.0286111413	-0.0509964569	-0.0316421621	1
1.7644683056605982e-182	2.692827320664283e-54	-0.0002053567581736	1.3673349939703006e-25	2.0627591650103544e-135	5.7429583439889524e-92	1.939639629649511e-31	-0.0186844508386584	3.839783460230653e-23	0.1930432842539147	1.2524293443731243e-09	-1.0544607915582351e-20	3.441907163042432e-07	4.0517151581141467e-13	-0.0461486716551888	-0.0045899143772486	2.1067313990474304e-05	0.0021296998955384	-0.3226240803505646	0.0970164268956779	0.0094121870876044	0.1040862972220475	0.1886192642438047	-0.0263686267060094	0.0006953044743608	0.0355772268438742	0.0027309037379578	-0.0006074912828785	3.69045658773487e-07	7.457835225991885e-06	0.0002520877698606	-0.0001129746013799	1.2763260556947312e-08	6.354824371329081e-08	0.0007966574544951	0.0001607649587556	2.5845371963721897e-08	6.346630998026122e-07	0.0299783999	-0.0158091585	-0.0485527151	-0.0412358407	0.0001043741	0.0413584707	0.048488046	0.0156105481	-0.0301470798	-0.0510306094	-0.0298092185	1
-4.65151677191802e-182	-7.598751175182253e-54	-0.0001263274305182	-4.1260314490096174e-25	-5.284357011288597e-135	-1.338427785956464e-91	-6.714905363889109e-32	-0.0177642366027268	-6.544209105421734e-24	0.1542784033577073	-4.227028690794709e-10	2.8306602131535385e-20	-9.477255860751788e-07	-1.5114197408657337e-13	-0.0483493171256697	-0.0022006454704808	4.842840486748095e-06	0.0023376564665185	-0.3529731283787072	-0.0303490480281425	0.0009210647162145	0.1245900293574513	0.1980002005364696	0.0093809362926648	8.800196572703746e-05	0.0392040794124821	0.0028088488199315	7.79450819736998e-05	6.0754358038867825e-09	7.88963169323058e-06	0.0002989699110891	4.688214122850002e-05	2.197935166169021e-09	8.938300773662437e-08	0.0010460825509536	0.0002494250964585	6.221287874333209e-08	1.0942887034095913e-06	0.0298092185	-0.0162055822	-0.0487418436	-0.0407384413	0.001148019	0.0420796466	0.0480127063	0.0140125417	-0.0316421621	-0.0509793835	-0.02791593	1
1.2019828596917714e-181	2.092703344340124e-53	-4.079340988151696e-05	1.2008997077373711e-24	1.3258541829484792e-134	3.0051116153927575e-91	2.246914646835003e-32	-0.015769743377012	-6.752596210574182e-25	0.1100765859104466	1.0618986565529363e-10	-7.446042103476862e-20	2.5535797296150146e-06	5.5190898622408287e-14	-0.0471685281281537	0.001180788997516	1.394262656654846e-06	0.0022248700457764	-0.4224205436872523	-0.069447415308545	0.0048229434930375	0.1784391157290338	0.2092486618576785	0.0112484613212088	0.0001265278820947	0.043785002489229	0.0033203468059474	0.0005114979860159	2.616301896983219e-07	1.10247029117651e-05	0.0003659617031399	6.699179205080002e-05	4.487900202177633e-09	1.339279681650563e-07	0.0008798951291618	-0.0001661874217918	2.7618259161805682e-08	7.742154383226606e-07	0.0296395382	-0.0166009213	-0.0489236318	-0.0402301352	0.0021911837	0.0427754754	0.0474980026	0.0123995304	-0.0330943619	-0.0508428651	-0.0259661295	1
-3.0433312393809814e-181	-5.638907068036872e-53	3.4765264572351307e-06	-3.395606948536868e-24	-3.2524431041299877e-134	-6.413582510385563e-91	-7.188485806241497e-33	-0.0132539602144606	1.4744339490236946e-24	0.0707010224205217	9.900546214909127e-12	1.919920443905412e-19	-6.7529953034932205e-06	-1.9684678636543453e-14	-0.0439574546188197	0.003211073509334	1.0310993082346572e-05	0.0019322578165655	-0.3479054529483392	0.0745150907389131	0.0055524987478284	0.121038204191189	0.1960092284956118	-0.0132394333620666	0.0001752825957486	0.0384196176554449	0.0026453300321311	-0.0006750167738163	4.556476449333662e-07	6.997770978894726e-06	0.0004460558788168	8.009417567689996e-05	6.4150769773621135e-09	1.9896584702702775e-07	0.0007979116440911	-8.198348507069996e-05	6.721291824337683e-09	6.366629917761622e-07	0.0294693619	-0.0169951493	-0.0490980523	-0.0397110585	0.0032334319	0.0434455378	0.0469443568	0.0107732413	-0.0345017113	-0.0506212825	-0.0239637639	1
7.540287703350322e-181	1.488664944170743e-52	-1.3519712386137488e-06	9.368040873345301e-24	7.777247796696376e-134	1.267584765956185e-90	2.154815205708932e-33	-0.0106372992726882	-1.0200865852818291e-24	0.0397635168532964	3.8808814003539286e-11	-4.850047342576412e-19	1.7578149549945788e-05	6.832158024621835e-15	-0.0472441116823034	-0.0032866570634837	1.0802114652947315e-05	0.0022320060886499	-0.3511712022746138	-0.0032657493262746	1.0665118662063023e-05	0.1233212133069977	0.2074955246572045	0.0114862961615926	0.0001319349995118	0.0430543927527685	0.0023973350021244	-0.0002479950300066	6.150153490802393e-08	5.747215112410797e-06	0.000504297794061	5.824191524420004e-05	3.3921206913125806e-09	2.543162650947908e-07	0.0006643962337162	-0.0001335154103749	1.7826364807577964e-08	4.414223553762714e-07	0.0292986926	-0.0173882397	-0.0492650788	-0.0391813502	0.0042743274	0.0440894302	0.0463522229	0.0091354159	-0.0358623029	-0.0503150064	-0.0219128869	1
-1.8237701346100144e-180	-3.852276375858961e-52	5.111177220897872e-07	-2.5283444472853758e-23	-1.8038022432676256e-133	-2.18224117069452e-90	-5.7931924614770955e-34	-0.0082009502075111	5.577102797869002e-25	0.0171471523489674	-5.443015309986977e-10	1.1986922410760042e-18	-4.271798636714035e-05	-2.293549383988092e-15	-0.0482727362387436	-0.0010286245564401	1.0580684781117949e-06	0.0023302570639753	-0.4156681862800866	-0.0644969840054728	0.0041598609458022	0.1727800410853767	0.2243284516392449	0.0168329269820403	0.0002833474307827	0.050323254214861	0.0032163744753749	0.0008190394732505	6.708256587424567e-07	1.0345064765843164e-05	0.0003656618067948	-0.0001386359872662	1.921993696527397e-08	1.3370855694843764e-07	0.0007214143188344	5.701808511820008e-05	3.251062030546308e-09	5.204386194193014e-07	0.029127533	-0.0177801663	-0.0494246862	-0.0386411521	0.0053134349	0.0447067648	0.0457220862	0.0074878082	-0.0371742928	-0.0499245493	-0.0198176502	1
4.2889661708554004e-180	9.767995672683328e-52	-1.8245771327902962e-07	6.685065271369693e-23	4.0243941906452435e-133	2.6437038322285833e-90	1.2308834671505866e-34	-0.0061008490019363	-2.7346873921570346e-25	0.0014221758523121	2.638655172022225e-09	-2.8910847964224695e-18	8.988843326074376e-05	7.370131047528184e-16	-0.0494651331130597	-0.0011923968743161	1.4218103058788146e-06	0.0024467993938927	-0.3807232076989351	0.0349449785811515	0.0012211515280371	0.1449501608805664	0.1962509090975643	-0.0280775425416806	0.0007883483951798	0.0385144193216204	0.0030858401076216	-0.0001305343677533	1.7039221164753853e-08	9.522409169806088e-06	0.0004471440689379	8.14822621431e-05	6.639359043956867e-09	1.999378183863415e-07	0.0007408113970048	1.939707817039994e-05	3.7624664154860576e-10	5.488015259322033e-07	0.028955886	-0.0181709029	-0.0495768503	-0.0380906089	0.0063503197	0.0452971697	0.0450544635	0.0058321823	-0.0384359029	-0.0494505644	-0.0176822952	1
-9.74225601774286e-180	-2.423985829265919e-51	6.220205827991153e-08	-1.732559493777275e-22	-8.511052035085057e-133	1.2012893962628644e-90	-8.295646335218272e-36	-0.0043950244300132	1.2563965568078915e-25	-0.0089196099066464	-9.956272998459432e-09	6.775869372480792e-18	8.339177014091728e-06	-2.2241423360270663e-16	-0.0432454567834099	0.0062196763296498	3.868437364560602e-05	0.0018701695324057	-0.3517623521326243	0.0289608555663107	0.0008387311551327	0.1237367523778763	0.1950807948614468	-0.0011701142361174	1.369167325564809e-06	0.0380565165237738	0.0027993584187118	-0.0002864816889097	8.207175808061128e-08	7.83640755641263e-06	0.0003656230139483	-8.152105498959999e-05	6.6456824066173854e-09	1.336801883286388e-07	0.0008019906292512	6.117923224640003e-05	3.742898458258953e-09	6.431889694067357e-07	0.0287837544	-0.0185604232	-0.0497215484	-0.0375298679	0.0073845481	0.0458602893	0.0443499022	0.0041703111	-0.0396454235	-0.0488938447	-0.0155111448	1
2.113248041315687e-179	5.873340005708655e-51	-2.042388797293635e-08	4.400070217826765e-22	1.6572051698211215e-132	-2.4213999162769574e-89	-1.1794737516973886e-35	-0.0030751146588069	-5.518881243175837e-26	-0.0150968376960468	3.3486615039980286e-08	-1.5324180907202026e-17	0.0105987933450194	6.05238162013849e-17	-0.0486700497854002	-0.0054245930019903	2.942620923724216e-05	0.0023687737461133	-0.409604552979232	-0.0578422008466076	0.0033457201987793	0.1677758898213164	0.203860283413519	0.0087794885520721	7.707941923596674e-05	0.0415590151534402	0.0031568134624426	0.0003574550437307	1.27774108288588e-07	9.965471236658836e-06	0.0003666516198164	1.0286058680999703e-06	1.058030031889694e-12	1.344334103139899e-07	0.0010459248232171	0.0002439341939658	5.950389098579328e-08	1.0939587358217216e-06	0.0286111413	-0.0189487012	-0.0498587586	-0.0369590792	0.0084156874	0.0463957844	0.0436089797	0.0025039743	-0.0408012154	-0.0482553218	-0.0133085941	1
-4.2850541665168895e-179	-1.3841562558849616e-50	6.3693882529125306e-09	-1.0937540748713806e-21	-2.7669544258596663e-132	1.1694809828452709e-88	1.0174155179794209e-35	-0.0020949921564608	2.3431831118921292e-26	-0.018070334233311	-1.0523723970896169e-07	3.3039426007973587e-17	0.0611587085732321	-1.32569144596152e-17	-0.0481110511268525	0.0005589986585477	3.124795002581287e-07	0.0023146732405306	-0.4315332748713274	-0.0219287218920954	0.0004808688438208	0.1862209673211726	0.2053740081658759	0.0015137247523568	2.291362625897937e-06	0.0421784832301172	0.0036163159103356	0.000459502447893	2.111424996196593e-07	1.30777407633464e-05	0.0003668922026809	2.405828645000302e-07	5.78801146910399e-14	1.346098883880426e-07	0.0010458409762494	-8.384696769986495e-08	7.0303139924621955e-15	1.093783347602298e-06	0.0284380493	-0.019335711	-0.0499884603	-0.0363783957	0.0094433064	0.0469033323	0.0428323037	0.0008349561	-0.0419017123	-0.0475360638	-0.0110791019	1
7.750182723749666e-179	3.15247611909278e-50	-1.8337896147004557e-09	2.6552340224856987e-21	3.0112732654262454e-132	-4.394282757126202e-88	-5.990673086576997e-36	-0.0013927013088291	-9.67738075280692e-27	-0.0186553693321011	3.1574736146832305e-07	-6.63622766089372e-17	0.1388221891732876	1.1680839044133377e-18	-0.0468717273970611	0.0012393237297914	1.5359233072240706e-06	0.0021969588291844	-0.3584831189856743	0.0730501558856531	0.0053363252749182	0.1285101465976971	0.1895533626078034	-0.0158206455580725	0.0002502928258741	0.0359304772759253	0.0029557710198537	-0.0006605448904818	4.363195523417451e-07	8.736582321806983e-06	0.0005168664322268	0.0001499742295458	2.249226952788629e-08	2.671509087628612e-07	0.000923238752832	-0.0001226022234174	1.5031305186890066e-08	8.523697947307869e-07	0.0282644815	-0.0197214265	-0.0501106339	-0.0357879728	0.0104669751	0.0473826275	0.0420205109	-0.0008349561	-0.0429454226	-0.0467372741	-0.0088271816	1
